num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,zona_ciudad,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
4693,2021,12,15,3,2,6,6,12,1215,99,99,1,25,4,4,6,1,4,67,1,2019,5,1,2,1
4694,2021,12,21,4,3,6,6,1,101,11,11,1,31,5,5,7,1,4,18,1,2021,6,1,2,1
4695,2021,12,6,2,1,6,6,1,110,99,99,1,20,3,3,5,1,4,2,4,9999,99,1,1,2
4696,2021,12,20,4,3,6,6,1,108,4,99,1,24,3,3,5,1,4,25,5,2021,6,1,2,1
4697,2021,12,6,2,1,6,6,1,101,6,6,2,28,4,4,6,1,1,31,3,9999,99,1,2,1
4698,2021,12,6,2,1,6,6,1,101,6,6,2,8,1,1,2,2,1,31,3,9999,99,1,2,1
4699,2021,12,6,2,1,6,6,1,101,6,6,2,3,1,1,1,2,1,31,3,9999,99,1,2,1
4700,2021,12,6,2,1,6,6,1,101,6,6,2,6,1,1,2,2,1,31,3,9999,99,1,2,1
4701,2021,12,17,3,2,6,6,18,1804,99,99,1,30,5,5,7,1,6,18,1,9999,99,1,2,1
4702,2021,12,15,3,2,6,6,1,101,18,18,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
4703,2021,13,15,3,2,6,7,1,101,1,1,1,26,4,4,6,1,4,67,4,9999,99,1,2,1
4704,2021,13,22,4,3,6,7,1,101,3,3,1,19,2,2,4,1,4,32,2,2019,5,1,2,1
4705,2021,13,17,3,2,6,7,1,101,18,18,1,18,2,2,4,1,4,5,3,2021,6,1,2,1
4706,2021,13,17,3,2,6,7,1,101,18,18,1,23,3,3,5,1,4,5,3,2021,6,1,2,1
4707,2021,13,2,1,1,6,7,1,101,11,11,1,27,4,4,6,1,4,67,3,2016,5,1,2,1
4708,2021,13,22,4,3,6,7,1,101,12,12,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
4709,2021,13,22,4,3,6,7,1,101,12,12,2,32,5,5,7,1,4,999,99,9999,99,1,2,1
4710,2021,13,0,1,1,6,7,1,116,99,99,1,22,3,3,5,1,4,6,7,9999,99,1,2,1
4711,2021,13,2,1,1,6,7,1,116,1,99,1,25,4,4,6,1,4,27,5,9999,99,1,1,2
4712,2021,13,17,3,2,6,7,1,114,99,99,1,35,6,6,8,1,4,32,3,9999,99,6,2,1
4713,2021,13,17,3,2,6,7,1,114,99,99,1,999,16,12,18,9,4,32,3,9999,99,6,2,1
4714,2021,13,11,2,1,6,7,21,2101,99,99,2,48,8,8,10,1,4,6,5,2021,6,6,1,2
4715,2021,13,0,1,1,6,7,11,1101,99,99,1,18,2,2,4,1,4,6,3,9999,99,1,2,1
4716,2021,13,0,1,1,6,7,11,1101,99,99,1,25,4,4,6,1,4,6,5,9999,99,1,2,1
4717,2021,13,0,1,1,6,7,11,1101,99,99,1,23,3,3,5,1,4,6,5,9999,99,1,2,1
4718,2021,13,16,3,2,6,7,9,908,99,99,1,20,3,3,5,1,4,32,5,9999,99,1,2,1
4719,2021,13,16,3,2,6,7,9,908,99,99,1,16,2,2,4,2,4,32,5,9999,99,1,2,1
4720,2021,13,14,3,2,6,7,12,1215,99,99,1,30,5,5,7,1,4,172,1,9999,99,1,2,1
4721,2021,13,0,1,1,6,7,8,803,99,99,1,50,9,9,11,1,6,999,99,9999,99,7,1,2
4722,2021,13,21,4,3,6,7,2,207,99,99,1,23,3,3,5,1,1,168,1,2019,5,6,2,2
4723,2021,13,18,4,3,6,7,2,208,99,99,1,23,3,3,5,1,4,999,99,9999,99,6,2,1
4724,2021,13,15,3,2,6,7,18,1801,99,99,1,22,3,3,5,1,1,67,4,2017,5,6,2,1
4725,2021,13,17,3,2,6,7,18,1803,99,99,1,999,16,12,18,9,4,999,99,9999,99,1,2,1
4726,2021,13,17,3,2,6,7,18,1803,99,99,1,33,5,5,7,1,4,999,99,9999,99,1,2,1
4727,2021,13,11,2,1,6,7,14,1406,99,99,2,28,4,4,6,1,3,69,4,9999,99,1,2,1
4728,2021,13,11,2,1,6,7,14,1406,99,99,2,2,1,1,1,2,3,69,4,9999,99,1,2,1
4729,2021,14,22,4,3,6,1,1,101,2,2,2,28,4,4,6,1,4,32,5,2017,5,1,2,1
4730,2021,14,15,3,2,6,1,1,101,1,1,2,28,4,4,6,1,4,999,99,9999,99,1,2,1
4731,2021,14,15,3,2,6,1,1,101,6,6,1,40,7,7,9,1,4,100,5,2018,5,1,2,1
4732,2021,14,13,3,2,6,1,1,101,10,10,1,999,16,12,18,9,4,67,3,2011,5,1,2,1
4733,2021,14,14,3,2,6,1,1,102,99,99,2,30,5,5,7,1,4,2,1,2020,6,1,2,1
4734,2021,14,16,3,2,6,1,5,511,99,99,1,25,4,4,6,1,9,56,2,9999,99,1,2,1
4735,2021,14,16,3,2,6,1,5,511,99,99,2,54,9,9,11,1,9,56,2,9999,99,1,2,1
4736,2021,14,0,1,1,6,1,10,1003,99,99,1,999,16,12,18,9,4,6,3,9999,99,6,2,1
4737,2021,14,21,4,3,6,1,16,1615,99,99,1,30,5,5,7,1,4,100,5,9999,99,1,2,1
4738,2021,14,21,4,3,6,1,16,1615,99,99,1,40,7,7,9,1,4,100,5,9999,99,1,2,1
4739,2021,14,1,1,1,6,1,4,401,4,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
4740,2021,15,20,4,3,6,2,1,101,12,12,1,20,3,3,5,1,4,67,2,2018,5,1,2,1
4741,2021,15,8,2,1,6,2,1,114,99,99,2,29,4,4,6,1,1,69,5,9999,99,1,2,1
4742,2021,15,5,1,1,6,2,1,110,99,99,1,21,3,3,5,1,4,6,5,9999,99,1,2,1
4743,2021,15,16,3,2,6,2,9,917,99,99,1,22,3,3,5,1,4,100,1,9999,99,1,2,1
4744,2021,15,16,3,2,6,2,9,917,99,99,2,30,5,5,7,1,4,100,1,9999,99,1,1,2
4745,2021,15,20,4,3,6,2,16,1601,2,99,1,16,2,2,4,2,9,48,2,1998,3,1,2,1
4746,2021,15,20,4,3,6,2,16,1601,2,99,2,34,5,5,7,1,9,48,2,1998,3,1,2,1
4747,2021,15,20,4,3,6,2,16,1601,2,99,1,41,7,7,9,1,9,48,2,1998,3,1,2,1
4748,2021,15,20,4,3,6,2,16,1601,2,99,1,27,4,4,6,1,9,48,2,1998,3,1,1,2
4749,2021,15,18,4,3,6,2,2,208,99,99,1,22,3,3,5,1,2,27,99,9999,99,1,1,2
4750,2021,15,18,4,3,6,2,2,208,99,99,2,24,3,3,5,1,2,27,99,9999,99,1,1,2
4751,2021,15,18,4,3,6,2,2,208,99,99,2,25,4,4,6,1,9,6,99,9999,99,1,2,1
4752,2021,15,18,4,3,6,2,2,208,99,99,2,41,7,7,9,1,9,6,99,9999,99,1,2,1
4753,2021,15,18,4,3,6,2,2,208,99,99,1,34,5,5,7,1,9,6,99,9999,99,1,2,1
4754,2021,15,18,4,3,6,2,2,208,99,99,2,25,4,4,6,1,9,6,99,9999,99,1,2,1
4755,2021,15,18,4,3,6,2,2,208,99,99,1,9,1,1,2,2,9,6,99,9999,99,1,2,1
4756,2021,15,18,4,3,6,2,2,208,99,99,2,3,1,1,1,2,9,6,99,9999,99,1,2,1
4757,2021,15,18,4,3,6,2,2,208,99,99,1,53,9,9,11,1,9,6,99,9999,99,1,2,1
4758,2021,15,18,4,3,6,2,2,208,99,99,1,32,5,5,7,1,9,6,99,9999,99,1,2,1
4759,2021,15,18,4,3,6,2,2,208,99,99,1,24,3,3,5,1,9,6,99,9999,99,1,2,1
4760,2021,15,23,4,3,6,2,18,1801,99,99,2,31,5,5,7,1,1,69,3,1999,3,2,2,1
4761,2021,16,6,2,1,6,3,1,114,99,99,1,999,16,12,18,9,4,6,5,2021,6,6,2,1
4762,2021,16,7,2,1,6,3,3,304,99,99,2,31,5,5,7,1,1,56,6,9999,99,3,1,2
4763,2021,16,7,2,1,6,3,3,304,99,99,1,13,1,1,3,2,1,56,6,9999,99,3,2,1
4764,2021,16,10,2,1,6,3,5,509,99,99,1,22,3,3,5,1,4,100,14,2017,5,1,1,2
4765,2021,16,15,3,2,6,3,5,501,99,99,1,35,6,6,8,1,4,27,1,9999,99,1,2,1
4766,2021,16,12,3,2,6,3,1,108,6,99,1,21,3,3,5,1,4,67,5,2009,4,1,2,1
4767,2021,16,21,4,3,6,3,17,1709,99,99,1,19,2,2,4,1,4,999,99,9999,99,6,1,2
4768,2021,16,15,3,2,6,3,1,117,99,99,1,40,7,7,9,1,4,999,99,9999,99,1,2,1
4769,2021,16,23,4,3,6,3,17,1713,99,99,2,6,1,1,2,2,4,999,99,9999,99,1,2,1
4770,2021,17,7,2,1,6,4,1,107,99,99,1,29,4,4,6,1,4,6,5,2016,5,1,2,1
4771,2021,17,15,3,2,6,4,1,101,17,17,1,28,4,4,6,1,1,41,3,9999,99,1,2,1
4772,2021,17,15,3,2,6,4,1,101,17,17,2,87,15,11,17,1,1,41,3,9999,99,1,2,1
4773,2021,17,6,2,1,6,4,1,101,18,18,1,20,3,3,5,1,4,999,99,9999,99,1,2,1
4774,2021,17,20,4,3,6,4,1,101,18,18,1,29,4,4,6,1,4,999,99,9999,99,6,2,1
4775,2021,17,19,4,3,6,4,1,101,11,11,1,39,6,6,8,1,4,25,3,2019,5,1,2,1
4776,2021,17,23,4,3,6,4,1,101,12,12,1,20,3,3,5,1,4,2,1,2010,5,1,2,1
4777,2021,17,3,1,1,6,4,1,117,99,99,1,999,16,12,18,9,4,6,4,9999,99,6,2,1
4778,2021,17,2,1,1,6,4,1,108,1,99,2,31,5,5,7,1,4,100,1,9999,99,2,2,1
4779,2021,17,2,1,1,6,4,1,108,1,99,1,0,1,1,1,2,4,100,1,9999,99,2,2,1
4780,2021,17,20,4,3,6,4,1,110,99,99,1,27,4,4,6,1,4,999,99,9999,99,1,1,2
4781,2021,17,20,4,3,6,4,1,110,99,99,1,17,2,2,4,2,4,999,99,9999,99,1,1,2
4782,2021,17,0,1,1,6,4,20,2009,99,99,2,999,16,12,18,9,4,999,1,9999,99,6,2,1
4783,2021,17,19,4,3,6,4,19,1905,99,99,2,27,4,4,6,1,4,77,1,2008,4,1,2,1
4784,2021,17,20,4,3,6,4,5,511,99,99,1,30,5,5,7,1,4,999,99,9999,99,6,1,2
4785,2021,17,21,4,3,6,4,6,612,99,99,2,47,8,8,10,1,99,69,5,1997,3,1,2,1
4786,2021,17,21,4,3,6,4,6,612,99,99,1,3,1,1,1,2,99,69,5,1997,3,1,1,2
4787,2021,17,14,3,2,6,4,9,917,99,99,1,20,3,3,5,1,4,32,1,9999,99,1,2,1
4788,2021,17,23,4,3,6,4,17,1703,99,99,1,20,3,3,5,1,4,6,5,9999,99,1,2,1
4789,2021,17,14,3,2,6,4,14,1420,99,99,1,39,6,6,8,1,4,67,1,9999,99,6,1,2
4790,2021,18,1,1,1,6,5,1,101,1,1,1,23,3,3,5,1,4,6,3,2001,4,1,2,1
4791,2021,18,15,3,2,6,5,1,101,1,1,1,35,6,6,8,1,4,6,1,2021,6,1,2,1
4792,2021,18,9,2,1,6,5,1,101,6,6,1,30,5,5,7,1,4,6,3,2019,5,1,2,1
4793,2021,18,10,2,1,6,5,1,102,99,99,1,22,3,3,5,1,4,67,4,2020,6,1,1,2
4794,2021,18,8,2,1,6,5,1,101,7,7,1,74,13,11,15,1,4,32,5,2016,5,1,2,1
4795,2021,18,12,3,2,6,5,1,101,7,7,1,34,5,5,7,1,4,67,4,2020,6,1,2,1
4796,2021,18,22,4,3,6,5,1,114,99,99,1,23,3,3,5,1,4,168,5,2019,5,1,2,1
4797,2021,18,22,4,3,6,5,1,108,4,99,1,31,5,5,7,1,4,25,5,2019,5,1,2,1
4798,2021,18,22,4,3,6,5,1,108,4,99,1,27,4,4,6,1,4,41,6,2019,5,1,2,1
4799,2021,18,9,2,1,6,5,1,108,4,99,1,42,7,7,9,1,4,999,99,9999,99,1,2,1
4800,2021,18,19,4,3,6,5,19,1904,99,99,1,19,2,2,4,1,2,69,11,9999,99,7,2,1
4801,2021,18,19,4,3,6,5,19,1904,99,99,1,39,6,6,8,1,2,69,11,9999,99,7,2,1
4802,2021,18,19,4,3,6,5,19,1904,99,99,1,31,5,5,7,1,2,69,11,9999,99,7,2,1
4803,2021,18,19,4,3,6,5,19,1904,99,99,1,42,7,7,9,1,2,69,11,9999,99,7,2,1
4804,2021,18,16,3,2,6,5,5,506,99,99,1,25,4,4,6,1,4,6,1,9999,99,1,1,2
4805,2021,18,5,1,1,6,5,10,1016,99,99,1,41,7,7,9,1,6,19,3,9999,99,1,2,1
4806,2021,18,5,1,1,6,5,10,1016,99,99,1,30,5,5,7,1,5,30,1,1999,3,1,1,2
4807,2021,18,19,4,3,6,5,10,1001,99,99,2,42,7,7,9,1,4,18,5,9999,99,1,2,1
4808,2021,18,19,4,3,6,5,10,1001,99,99,2,53,9,9,11,1,4,18,5,9999,99,1,2,1
4809,2021,18,18,4,3,6,5,9,914,99,99,1,34,5,5,7,1,4,27,5,9999,99,1,2,1
4810,2021,18,18,4,3,6,5,9,914,99,99,2,28,4,4,6,1,4,27,5,9999,99,1,2,1
4811,2021,18,20,4,3,6,5,18,1804,99,99,1,45,8,8,10,1,4,64,1,9999,99,6,2,1
4812,2021,18,18,4,3,6,5,14,1401,4,99,1,24,3,3,5,1,1,6,6,2020,6,1,2,1
4813,2021,18,20,4,3,6,5,3,304,99,99,1,19,2,2,4,1,4,32,1,9999,99,1,1,2
4814,2021,19,21,4,3,6,6,1,101,18,18,1,31,5,5,7,1,4,96,4,9999,99,6,2,1
4815,2021,19,14,3,2,6,6,1,101,18,18,2,32,5,5,7,1,4,6,2,2021,6,1,2,1
4816,2021,19,5,1,1,6,6,1,101,18,18,1,33,5,5,7,1,4,999,99,9999,99,1,2,2
4817,2021,19,5,1,1,6,6,1,101,18,18,1,40,7,7,9,1,4,999,99,9999,99,1,2,2
4818,2021,19,2,1,1,6,6,1,101,10,10,1,22,3,3,5,1,1,69,4,2009,4,2,2,1
4819,2021,19,2,1,1,6,6,1,101,10,10,1,25,4,4,6,1,1,69,4,2009,4,2,2,1
4820,2021,19,2,1,1,6,6,1,101,10,10,1,28,4,4,6,1,1,69,4,2009,4,2,2,1
4821,2021,19,16,3,2,6,6,1,101,7,7,1,23,3,3,5,1,4,67,4,2020,6,1,2,1
4822,2021,19,16,3,2,6,6,1,101,7,7,2,33,5,5,7,1,4,67,4,2020,6,1,2,1
4823,2021,19,21,4,3,6,6,1,101,21,21,2,20,3,3,5,1,1,27,2,1993,3,6,2,1
4824,2021,19,16,3,2,6,6,1,114,99,99,1,31,5,5,7,1,4,999,5,9999,99,6,1,2
4825,2021,19,16,3,2,6,6,1,114,99,99,1,22,3,3,5,1,4,999,5,9999,99,6,1,2
4826,2021,19,21,4,3,6,6,1,114,99,99,2,23,3,3,5,1,4,999,99,9999,99,6,2,1
4827,2021,19,21,4,3,6,6,1,114,99,99,1,999,16,12,18,9,4,999,99,9999,99,6,2,1
4828,2021,19,21,4,3,6,6,1,108,2,99,1,24,3,3,5,1,4,54,3,2021,6,6,2,1
4829,2021,19,13,3,2,6,6,1,108,8,99,1,29,4,4,6,1,4,163,2,2018,5,1,2,1
4830,2021,19,16,3,2,6,6,5,502,99,99,1,30,5,5,7,1,12,30,2,2021,6,2,2,1
4831,2021,19,3,1,1,6,6,5,501,99,99,2,26,4,4,6,1,2,999,4,9999,99,2,1,2
4832,2021,19,3,1,1,6,6,5,501,99,99,2,24,3,3,5,1,2,999,4,9999,99,2,2,2
4833,2021,19,3,1,1,6,6,5,501,99,99,1,30,5,5,7,1,2,999,4,9999,99,2,2,2
4834,2021,19,3,1,1,6,6,5,501,99,99,1,29,4,4,6,1,2,999,4,9999,99,2,2,2
4835,2021,19,3,1,1,6,6,5,501,99,99,1,26,4,4,6,1,2,999,4,9999,99,2,2,2
4836,2021,19,3,1,1,6,6,5,501,99,99,1,30,5,5,7,1,2,999,4,9999,99,2,2,2
4837,2021,19,0,1,1,6,6,6,602,10,99,1,22,3,3,5,1,4,168,1,9999,99,1,2,1
4838,2021,19,0,1,1,6,6,6,602,10,99,2,16,2,2,4,2,4,168,1,9999,99,1,2,1
4839,2021,19,15,3,2,6,6,6,602,99,99,1,999,16,12,18,9,4,6,5,9999,99,1,2,1
4840,2021,19,12,3,2,6,6,2,208,10,99,1,24,3,3,5,1,4,67,5,2019,5,1,2,2
4841,2021,19,12,3,2,6,6,2,208,10,99,1,25,4,4,6,1,4,67,5,2019,5,1,1,2
4842,2021,19,11,2,1,6,6,17,1706,99,99,1,26,4,4,6,1,4,27,5,9999,99,1,2,2
4843,2021,19,11,2,1,6,6,17,1706,99,99,1,31,5,5,7,1,4,76,11,9999,99,1,2,2
4844,2021,19,11,2,1,6,6,17,1706,99,99,1,30,5,5,7,1,2,28,11,9999,99,1,2,2
4845,2021,19,22,4,3,6,6,4,401,99,99,1,30,5,5,7,1,1,32,5,2018,5,1,2,1
4846,2021,19,16,3,2,6,6,4,413,99,99,1,29,4,4,6,1,4,999,99,9999,99,2,1,2
4847,2021,20,16,3,2,6,7,1,101,18,18,1,33,5,5,7,1,4,32,3,9999,99,1,1,2
4848,2021,20,14,3,2,6,7,1,101,5,5,1,25,4,4,6,1,4,999,99,9999,99,1,2,1
4849,2021,20,14,3,2,6,7,1,101,21,21,1,21,3,3,5,1,4,6,1,9999,99,6,2,1
4850,2021,20,14,3,2,6,7,1,116,3,99,2,41,7,7,9,1,4,5,5,9999,99,1,2,1
4851,2021,20,22,4,3,6,7,1,112,99,99,1,21,3,3,5,1,14,999,99,9999,99,7,2,1
4852,2021,20,19,4,3,6,7,5,507,99,99,1,20,3,3,5,1,4,27,5,9999,99,1,2,1
4853,2021,20,16,3,2,6,7,5,501,99,99,1,21,3,3,5,1,4,100,5,9999,99,1,2,1
4854,2021,20,16,3,2,6,7,5,501,99,99,1,30,5,5,7,1,4,54,5,9999,99,1,2,1
4855,2021,20,16,3,2,6,7,5,501,99,99,2,30,5,5,7,1,4,54,5,9999,99,1,1,2
4856,2021,20,8,2,1,6,7,5,513,99,99,1,49,8,8,10,1,2,999,99,9999,99,3,1,2
4857,2021,20,15,3,2,6,7,10,1021,99,99,1,26,4,4,6,1,4,18,5,9999,99,1,2,1
4858,2021,20,15,3,2,6,7,10,1021,99,99,1,55,10,10,12,1,4,27,5,9999,99,1,2,1
4859,2021,20,20,4,3,6,7,11,1101,6,99,1,28,4,4,6,1,4,27,5,9999,99,6,2,1
4860,2021,20,20,4,3,6,7,11,1101,6,99,2,999,16,12,18,9,4,27,5,9999,99,6,2,1
4861,2021,20,15,3,2,6,7,13,1301,4,99,1,16,2,2,4,2,4,18,1,2015,5,1,2,1
4862,2021,20,19,4,3,6,7,16,1617,99,99,1,34,5,5,7,1,4,999,99,9999,99,6,2,1
4863,2021,21,7,2,1,6,1,1,101,1,1,1,30,5,5,7,1,11,52,2,2012,5,1,2,1
4864,2021,21,13,3,2,6,1,1,101,1,1,1,52,9,9,11,1,4,76,3,2006,4,1,2,1
4865,2021,21,13,3,2,6,1,1,101,1,1,1,38,6,6,8,1,3,69,2,1996,3,1,1,2
4866,2021,21,18,4,3,6,1,1,113,99,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
4867,2021,21,14,3,2,6,1,1,108,10,99,2,3,1,1,1,2,12,30,1,1995,3,7,2,1
4868,2021,21,14,3,2,6,1,1,108,10,99,2,3,1,1,1,2,12,30,1,1995,3,7,2,1
4869,2021,21,14,3,2,6,1,1,108,10,99,1,34,5,5,7,1,12,30,1,1995,3,7,2,1
4870,2021,21,14,3,2,6,1,1,108,10,99,1,16,2,2,4,2,12,30,1,1995,3,7,2,1
4871,2021,21,14,3,2,6,1,1,108,10,99,1,29,4,4,6,1,12,30,1,1995,3,7,2,1
4872,2021,21,5,1,1,6,1,1,108,8,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,1
4873,2021,21,20,4,3,6,1,22,2201,99,99,1,30,5,5,7,1,4,999,99,9999,99,1,2,1
4874,2021,21,20,4,3,6,1,22,2201,99,99,2,17,2,2,4,2,4,999,99,9999,99,1,2,1
4875,2021,21,0,1,1,6,1,5,501,99,99,1,21,3,3,5,1,4,32,2,9999,99,2,1,2
4876,2021,21,19,4,3,6,1,6,611,99,99,2,19,2,2,4,1,1,27,4,9999,99,1,2,1
4877,2021,21,18,4,3,6,1,10,1002,99,99,1,34,5,5,7,1,4,6,1,2008,4,1,2,1
4878,2021,21,15,3,2,6,1,12,1229,1,99,1,23,3,3,5,1,4,32,1,9999,99,1,2,1
4879,2021,21,22,4,3,6,1,16,1601,9,99,1,32,5,5,7,1,4,32,1,9999,99,6,2,1
4880,2021,21,17,3,2,6,1,18,1803,99,99,1,71,13,11,15,1,3,999,99,9999,99,6,2,1
4881,2021,21,16,3,2,6,1,18,1803,99,99,1,37,6,6,8,1,3,69,1,9999,99,3,1,2
4882,2021,21,23,4,3,6,1,18,1802,99,99,1,27,4,4,6,1,2,56,4,9999,99,1,1,2
4883,2021,21,3,1,1,6,1,4,408,99,99,1,27,4,4,6,1,4,6,5,2021,6,6,1,2
4884,2021,22,13,3,2,6,2,1,101,12,12,1,35,6,6,8,1,4,999,99,9999,99,1,1,2
4885,2021,22,13,3,2,6,2,1,101,12,12,1,41,7,7,9,1,4,27,3,9999,99,1,2,1
4886,2021,22,7,2,1,6,2,19,1901,99,99,1,23,3,3,5,1,4,67,5,2018,5,1,2,1
4887,2021,22,7,2,1,6,2,19,1901,99,99,1,31,5,5,7,1,4,67,5,2018,5,1,2,1
4888,2021,22,20,4,3,6,2,5,509,99,99,1,54,9,9,11,1,4,999,1,9999,99,1,2,1
4889,2021,22,8,2,1,6,2,16,1602,99,99,1,41,7,7,9,1,4,64,1,2021,6,1,2,1
4890,2021,22,23,4,3,6,2,3,301,99,99,1,25,4,4,6,1,2,52,4,2013,5,1,2,1
4891,2021,23,7,2,1,6,3,1,101,12,12,1,22,3,3,5,1,4,2,5,9999,99,6,2,1
4892,2021,23,5,1,1,6,3,1,115,99,99,1,26,4,4,6,1,99,27,4,9999,99,1,2,2
4893,2021,23,7,2,1,6,3,5,501,99,99,1,38,6,6,8,1,6,999,2,9999,99,7,1,2
4894,2021,23,2,1,1,6,3,18,1805,99,99,1,42,7,7,9,1,3,69,5,9999,99,1,2,2
4895,2021,23,2,1,1,6,3,18,1805,99,99,1,999,16,12,18,9,3,69,5,9999,99,1,2,1
4896,2021,23,2,1,1,6,3,18,1805,99,99,1,999,16,12,18,9,3,69,5,9999,99,1,2,1
4897,2021,23,2,1,1,6,3,18,1805,99,99,1,999,16,12,18,9,3,69,5,9999,99,1,2,2
4898,2021,23,2,1,1,6,3,18,1805,99,99,1,999,16,12,18,9,3,69,5,9999,99,1,2,2
4899,2021,23,2,1,1,6,3,18,1805,99,99,1,999,16,12,18,9,3,69,5,9999,99,1,2,2
4900,2021,23,2,1,1,6,3,18,1805,99,99,1,64,11,11,13,1,6,30,1,2012,5,1,2,1
4901,2021,23,3,1,1,6,3,4,401,99,99,1,36,6,6,8,1,4,32,1,2018,5,2,1,2
4902,2021,23,7,2,1,6,3,3,301,99,99,1,29,4,4,6,1,4,18,1,2018,5,1,2,1
4903,2021,24,6,2,1,6,4,1,101,8,8,1,25,4,4,6,1,4,6,5,2020,6,1,2,1
4904,2021,24,20,4,3,6,4,1,101,2,2,1,35,6,6,8,1,4,999,99,9999,99,1,2,1
4905,2021,24,17,3,2,6,4,1,101,18,18,1,42,7,7,9,1,4,999,99,9999,99,1,2,1
4906,2021,24,18,4,3,6,4,1,105,99,99,1,40,7,7,9,1,4,999,99,9999,99,6,2,1
4907,2021,24,21,4,3,6,4,1,101,18,18,2,18,2,2,4,1,4,999,99,9999,99,6,2,1
4908,2021,24,10,2,1,6,4,1,101,16,16,1,22,3,3,5,1,4,6,3,9999,99,1,2,1
4909,2021,24,18,4,3,6,4,1,101,12,12,1,27,4,4,6,1,4,18,1,9999,99,1,2,1
4910,2021,24,16,3,2,6,4,1,116,3,99,2,13,1,1,3,2,4,32,1,9999,99,6,2,1
4911,2021,24,23,4,3,6,4,1,108,6,99,1,16,2,2,4,2,4,67,1,9999,99,1,2,1
4912,2021,24,21,4,3,6,4,1,108,4,99,2,25,4,4,6,1,4,6,5,2020,6,1,2,1
4913,2021,24,22,4,3,6,4,1,108,11,99,1,27,4,4,6,1,4,999,99,9999,99,6,2,1
4914,2021,24,9,2,1,6,4,5,511,99,99,1,49,8,8,10,1,6,19,2,9999,99,7,1,2
4915,2021,24,19,4,3,6,4,6,601,99,99,2,31,5,5,7,1,14,6,1,2011,5,2,2,1
4916,2021,24,15,3,2,6,4,8,802,99,99,1,36,6,6,8,1,5,26,7,9999,99,3,1,2
4917,2021,24,11,2,1,6,4,2,208,99,99,1,31,5,5,7,1,4,6,5,9999,99,1,2,1
4918,2021,24,11,2,1,6,4,2,201,99,99,1,24,3,3,5,1,4,76,5,9999,99,1,2,1
4919,2021,24,13,3,2,6,4,18,1801,99,99,1,999,16,12,18,9,5,69,1,2004,4,2,2,1
4920,2021,24,18,4,3,6,4,7,709,99,99,1,37,6,6,8,1,4,64,99,9999,99,1,2,1
4921,2021,24,23,4,3,6,4,16,1601,99,99,1,0,1,1,1,2,4,999,99,9999,99,1,1,2
4922,2021,25,0,1,1,6,5,1,101,12,12,1,43,7,7,9,1,4,20,1,2012,5,1,2,1
4923,2021,25,23,4,3,6,5,1,101,11,11,1,14,1,1,3,2,4,20,99,9999,99,6,2,1
4924,2021,25,23,4,3,6,5,1,101,11,11,1,36,6,6,8,1,4,20,99,9999,99,6,2,1
4925,2021,25,8,2,1,6,5,1,115,2,99,1,30,5,5,7,1,4,6,2,2016,5,6,2,1
4926,2021,25,9,2,1,6,5,21,2101,2,99,1,57,10,10,12,1,4,67,1,9999,99,1,2,1
4927,2021,25,14,3,2,6,5,16,1609,99,99,1,24,3,3,5,1,4,64,5,9999,99,1,2,1
4928,2021,25,11,2,1,6,5,6,614,99,99,1,16,2,2,4,2,4,6,1,9999,99,1,2,1
4929,2021,25,17,3,2,6,5,11,1108,1,99,1,28,4,4,6,1,4,27,5,2018,5,1,2,2
4930,2021,25,17,3,2,6,5,11,1108,1,99,2,15,2,2,4,2,4,18,5,2020,6,1,2,2
4931,2021,25,6,2,1,6,5,10,1020,99,99,1,28,4,4,6,1,4,6,3,9999,99,6,1,2
4932,2021,25,21,4,3,6,5,10,1009,99,99,1,19,2,2,4,1,4,999,99,9999,99,6,1,2
4933,2021,25,15,3,2,6,5,5,504,99,99,1,999,16,12,18,9,1,69,3,9999,99,1,1,2
4934,2021,25,20,4,3,6,5,1,101,18,18,2,58,10,10,12,1,1,999,99,9999,99,1,2,1
4935,2021,25,20,4,3,6,5,1,101,18,18,2,15,2,2,4,2,4,2,99,9999,99,1,2,1
4936,2021,25,19,4,3,6,5,1,102,99,99,2,48,8,8,10,1,1,999,99,9999,99,1,2,1
4937,2021,25,22,4,3,6,5,1,101,4,4,1,28,4,4,6,1,4,999,99,9999,99,6,2,1
4938,2021,25,16,3,2,6,5,1,108,4,99,1,19,2,2,4,1,4,999,99,9999,99,6,2,1
4939,2021,25,17,3,2,6,5,5,506,99,99,1,26,4,4,6,1,4,999,99,9999,99,6,2,1
4940,2021,26,22,4,3,6,6,1,101,2,2,1,23,3,3,5,1,4,64,3,9999,99,1,1,2
4941,2021,26,22,4,3,6,6,1,101,18,18,1,19,2,2,4,1,4,999,99,9999,99,6,2,1
