num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,zona_ciudad,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
6748,2021,12,1,1,1,11,5,4,414,99,99,4,999,99,9999,99,6
6749,2021,13,0,1,1,11,6,1,116,3,99,1,28,9,9999,99,1
6750,2021,13,0,1,1,11,6,1,117,4,99,4,168,2,9999,99,6
6751,2021,13,1,1,1,11,6,1,115,99,99,12,30,1,9999,99,1
6752,2021,13,1,1,1,11,6,1,115,1,99,1,48,4,9999,99,1
6753,2021,13,5,1,1,11,6,1,116,99,99,4,999,10,9999,99,6
6754,2021,13,5,1,1,11,6,1,108,6,99,1,999,99,9999,99,1
6755,2021,13,0,1,1,11,6,5,502,1,99,11,69,99,2014,5,1
6756,2021,13,0,1,1,11,6,5,509,99,99,4,3,5,9999,99,6
6757,2021,13,17,3,2,11,6,15,1504,99,99,9,69,6,2005,4,1
6758,2021,13,18,4,3,11,6,19,1901,99,99,4,63,4,9999,99,1
6759,2021,13,8,2,1,11,6,22,2216,99,99,12,999,99,9999,99,1
6760,2021,13,20,4,3,11,6,1,102,1,99,3,69,10,9999,99,1
6761,2021,13,18,4,3,11,6,8,803,99,99,3,69,10,1985,2,1
6762,2021,13,9,2,1,11,6,14,1406,99,99,9,28,2,9999,99,7
6763,2021,13,19,4,3,11,6,1,109,99,99,4,27,1,9999,99,2
6764,2021,13,17,3,2,11,6,1,101,2,2,1,69,4,2005,4,1
6765,2021,13,19,4,3,11,6,1,101,8,8,4,20,5,2013,5,2
6766,2021,13,18,4,3,11,6,1,101,11,11,2,10,5,2013,5,1
6767,2021,13,23,4,3,11,6,1,115,12,99,4,3,1,9999,99,1
6768,2021,13,19,4,3,11,6,1,115,2,99,1,999,5,9999,99,1
6769,2021,13,22,4,3,11,6,1,115,5,99,99,999,99,9999,99,1
6770,2021,13,20,4,3,11,6,1,107,99,99,2,27,7,2007,4,1
6771,2021,13,18,4,3,11,6,1,101,18,18,99,999,99,9999,99,1
6772,2021,14,5,1,1,11,7,1,101,3,3,4,18,1,9999,99,6
6773,2021,14,12,3,2,11,7,1,101,1,1,12,50,2,9999,99,1
6774,2021,14,0,1,1,11,7,1,117,7,99,4,6,2,9999,99,6
6775,2021,14,20,4,3,11,7,1,116,99,99,4,999,99,9999,99,6
6776,2021,14,1,1,1,11,7,1,108,3,99,4,67,5,9999,99,6
6777,2021,14,18,4,3,11,7,1,108,2,99,1,69,4,2009,4,1
6778,2021,14,19,4,3,11,7,22,2201,99,99,1,27,5,9999,99,2
6779,2021,14,18,4,3,11,7,22,2216,99,99,3,48,2,9999,99,1
6780,2021,14,0,1,1,11,7,19,1901,99,99,4,1,1,9999,99,6
6781,2021,14,0,1,1,11,7,5,501,99,99,1,999,99,9999,99,1
6782,2021,14,3,1,1,11,7,5,511,99,99,4,3,5,2021,6,6
6783,2021,14,22,4,3,11,7,5,502,99,99,1,999,2,9999,99,1
6784,2021,14,3,1,1,11,7,5,514,99,99,4,999,99,9999,99,6
6785,2021,14,0,1,1,11,7,6,601,99,99,1,27,3,2006,4,1
6786,2021,14,16,3,2,11,7,6,608,99,99,6,19,2,2007,4,1
6787,2021,14,2,1,1,11,7,6,608,99,99,4,103,5,9999,99,6
6788,2021,14,14,3,2,11,7,9,912,99,99,4,999,99,9999,99,1
6789,2021,14,0,1,1,11,7,16,1601,99,99,12,28,11,2007,4,1
6790,2021,14,16,3,2,11,7,15,1503,99,99,1,999,6,9999,99,2
6791,2021,14,1,1,1,11,7,2,203,99,99,3,999,5,9999,99,2
6792,2021,14,10,2,1,11,7,18,1802,99,99,3,48,2,9999,99,1
6793,2021,14,0,1,1,11,7,7,719,99,99,14,6,1,9999,99,2
6794,2021,14,0,1,1,11,7,4,414,99,99,2,28,11,2007,4,2
6795,2021,14,1,1,1,11,7,4,412,99,99,4,27,1,9999,99,6
6796,2021,14,20,4,3,11,7,4,415,99,99,1,48,5,1995,3,1
6797,2021,14,0,1,1,11,7,4,401,99,99,4,999,99,9999,99,6
6798,2021,14,16,3,2,11,7,4,411,99,99,4,6,5,9999,99,1
6799,2021,14,4,1,1,11,7,3,301,1,99,2,17,2,2005,4,1
6800,2021,15,1,1,1,11,1,1,101,12,12,2,999,4,2008,4,1
6801,2021,15,0,1,1,11,1,1,115,2,99,4,999,99,9999,99,6
6802,2021,15,0,1,1,11,1,1,114,99,99,4,32,1,9999,99,6
6803,2021,15,1,1,1,11,1,1,110,99,99,4,6,1,9999,99,6
6804,2021,15,14,3,2,11,1,1,114,99,99,4,2,5,9999,99,2
6805,2021,15,7,2,1,11,1,1,108,4,99,4,25,5,9999,99,1
6806,2021,15,5,1,1,11,1,18,1801,99,99,4,32,7,9999,99,1
6807,2021,15,19,4,3,11,1,4,410,99,99,4,6,7,9999,99,1
6808,2021,15,19,4,3,11,1,3,312,99,99,2,69,8,9999,99,1
6809,2021,15,19,4,3,11,1,8,802,99,99,5,999,2,9999,99,1
6810,2021,15,5,1,1,11,1,7,705,99,99,2,69,1,2011,5,1
6811,2021,15,5,1,1,11,1,22,2201,99,99,3,69,3,1987,2,1
6812,2021,15,19,4,3,11,1,1,101,18,18,1,10,4,2011,5,1
6813,2021,15,13,3,2,11,1,1,107,99,99,4,72,5,2013,5,6
6814,2021,15,21,4,3,11,1,16,1602,99,99,2,69,4,2016,5,1
6815,2021,16,11,2,1,11,2,1,110,99,99,1,27,2,2006,4,1
6816,2021,16,15,3,2,11,2,22,2201,99,99,4,6,1,9999,99,6
6817,2021,16,0,1,1,11,2,5,511,99,99,99,999,99,9999,99,1
6818,2021,16,12,3,2,11,2,2,208,99,99,4,999,99,9999,99,6
6819,2021,16,21,4,3,11,2,14,1412,99,99,4,27,1,9999,99,1
6820,2021,16,2,1,1,11,2,3,309,99,99,9,69,2,9999,99,2
6821,2021,17,8,2,1,11,3,1,115,1,99,1,67,4,9999,99,1
6822,2021,17,7,2,1,11,3,22,2212,99,99,14,6,1,9999,99,1
6823,2021,17,10,2,1,11,3,22,2215,99,99,3,56,1,9999,99,1
6824,2021,17,15,3,2,11,3,22,2201,99,99,4,67,5,9999,99,2
6825,2021,17,20,4,3,11,3,20,2009,99,99,4,999,99,9999,99,1
6826,2021,17,11,2,1,11,3,10,1016,99,99,6,19,2,1998,3,1
6827,2021,17,15,3,2,11,3,10,1010,99,99,4,67,4,9999,99,1
6828,2021,17,6,2,1,11,3,11,1102,99,99,4,999,99,9999,99,1
6829,2021,17,11,2,1,11,3,9,901,99,99,1,10,5,9999,99,1
6830,2021,17,19,4,3,11,3,15,1507,99,99,1,69,4,2015,5,1
6831,2021,17,13,3,2,11,3,2,202,99,99,1,69,5,9999,99,1
6832,2021,17,8,2,1,11,3,18,1804,99,99,2,69,5,1997,3,1
6833,2021,17,1,1,1,11,3,3,301,99,99,1,41,10,9999,99,2
6834,2021,17,20,4,3,11,3,3,301,99,99,2,48,5,2015,5,1
6835,2021,17,22,4,3,11,3,1,101,18,18,4,3,5,2021,6,1
6836,2021,17,18,4,3,11,3,5,513,99,99,4,64,3,9999,99,1
6837,2021,17,12,3,2,11,3,1,101,12,12,5,26,2,9999,99,1
6838,2021,17,3,1,1,11,3,13,1308,99,99,9,69,6,9999,99,7
6839,2021,17,16,3,2,11,3,17,1708,99,99,4,999,99,9999,99,1
6840,2021,17,17,3,2,11,3,4,401,99,99,4,999,99,9999,99,1
6841,2021,18,9,2,1,11,4,1,101,18,18,4,999,99,9999,99,6
6842,2021,18,5,1,1,11,4,1,101,11,11,1,41,4,2012,5,2
6843,2021,18,10,2,1,11,4,1,101,12,12,99,999,99,9999,99,1
6844,2021,18,22,4,3,11,4,1,101,11,11,1,90,8,2006,4,1
6845,2021,18,12,3,2,11,4,1,117,9,99,3,999,99,9999,99,1
6846,2021,18,14,3,2,11,4,1,108,2,99,4,6,1,9999,99,2
6847,2021,18,14,3,2,11,4,21,2101,2,99,3,999,1,9999,99,1
6848,2021,18,22,4,3,11,4,19,1903,99,99,2,27,5,9999,99,1
6849,2021,18,14,3,2,11,4,5,501,99,99,12,30,7,2002,4,2
6850,2021,18,6,2,1,11,4,5,501,99,99,2,56,4,9999,99,2
6851,2021,18,0,1,1,11,4,10,1010,99,99,1,48,1,2011,5,1
6852,2021,18,0,1,1,11,4,10,1010,99,99,3,69,4,9999,99,1
6853,2021,18,0,1,1,11,4,11,1101,99,99,2,21,15,1997,3,1
6854,2021,18,16,3,2,11,4,9,901,99,99,5,73,2,2021,6,1
6855,2021,18,15,3,2,11,4,12,1215,99,99,2,69,4,2004,4,1
6856,2021,18,1,1,1,11,4,8,801,99,99,3,999,2,9999,99,1
6857,2021,18,16,3,2,11,4,16,1601,99,99,3,28,1,9999,99,1
6858,2021,18,19,4,3,11,4,17,1712,99,99,4,67,99,9999,99,6
6859,2021,18,17,3,2,11,4,4,401,99,99,4,999,99,9999,99,1
6860,2021,18,19,4,3,11,4,4,415,99,99,7,999,99,9999,99,3
6861,2021,19,8,2,1,11,5,1,106,99,99,3,10,3,1999,3,1
6862,2021,19,16,3,2,11,5,1,101,18,18,2,41,2,9999,99,1
6863,2021,19,20,4,3,11,5,1,101,10,10,1,8,3,9999,99,1
6864,2021,19,22,4,3,11,5,1,113,99,99,2,999,99,9999,99,1
6865,2021,19,12,3,2,11,5,1,101,7,7,1,50,4,2003,4,1
6866,2021,19,22,4,3,11,5,1,101,7,7,1,41,3,2020,6,1
6867,2021,19,16,3,2,11,5,1,101,7,7,99,999,2,9999,99,1
6868,2021,19,23,4,3,11,5,1,115,12,99,4,62,4,2014,5,1
6869,2021,19,21,4,3,11,5,1,101,7,7,2,27,5,9999,99,1
6870,2021,19,2,1,1,11,5,1,116,99,99,4,64,5,9999,99,6
6871,2021,19,7,2,1,11,5,1,108,3,99,1,999,99,9999,99,1
6872,2021,19,19,4,3,11,5,20,2001,99,99,3,999,4,9999,99,1
6873,2021,19,5,1,1,11,5,11,1101,1,99,4,32,1,9999,99,1
6874,2021,19,2,1,1,11,5,11,1101,1,99,3,69,1,1988,2,1
6875,2021,19,0,1,1,11,5,12,1202,99,99,1,69,3,9999,99,1
6876,2021,19,0,1,1,11,5,12,1201,1,99,4,32,1,2017,5,1
6877,2021,19,0,1,1,11,5,16,1615,99,99,4,67,5,9999,99,1
6878,2021,19,18,4,3,11,5,2,201,99,99,3,999,99,9999,99,1
6879,2021,19,0,1,1,11,5,18,1801,99,99,4,67,2,9999,99,6
6880,2021,19,5,1,1,11,5,14,1413,99,99,5,30,99,2006,4,1
6881,2021,19,1,1,1,11,5,3,309,99,99,1,999,99,9999,99,1
6882,2021,19,20,4,3,11,5,5,502,99,99,4,18,1,2018,5,1
6883,2021,20,23,4,3,11,6,1,101,3,3,1,27,4,2007,4,1
6884,2021,20,22,4,3,11,6,1,101,3,3,6,999,99,9999,99,1
6885,2021,20,14,3,2,11,6,1,101,1,1,1,999,99,9999,99,1
6886,2021,20,23,4,3,11,6,1,101,18,18,2,90,4,9999,99,1
6887,2021,20,14,3,2,11,6,1,101,18,18,5,41,3,2010,5,1
6888,2021,20,22,4,3,11,6,1,101,18,18,4,32,99,9999,99,1
6889,2021,20,0,1,1,11,6,1,101,6,6,1,999,99,9999,99,1
6890,2021,20,21,4,3,11,6,1,101,6,6,4,999,99,9999,99,6
6891,2021,20,18,4,3,11,6,1,101,13,13,3,69,1,1995,3,1
6892,2021,20,0,1,1,11,6,1,101,11,11,4,32,1,9999,99,6
6893,2021,20,21,4,3,11,6,1,101,12,12,2,48,3,2014,5,1
6894,2021,20,18,4,3,11,6,1,114,99,99,3,56,4,2003,4,1
6895,2021,20,18,4,3,11,6,1,116,99,99,4,76,4,9999,99,6
6896,2021,20,20,4,3,11,6,1,116,2,99,1,73,1,1995,3,1
6897,2021,20,12,3,2,11,6,22,2201,99,99,4,32,6,2020,6,1
6898,2021,20,10,2,1,11,6,5,502,99,99,2,56,7,2001,4,1
6899,2021,20,19,4,3,11,6,5,511,99,99,2,27,3,2008,4,1
6900,2021,20,20,4,3,11,6,6,614,99,99,4,18,5,9999,99,1
6901,2021,20,22,4,3,11,6,11,1101,4,99,2,52,5,9999,99,1
6902,2021,20,19,4,3,11,6,11,1102,99,99,4,67,5,9999,99,1
6903,2021,20,1,1,1,11,6,11,1106,99,99,4,6,99,9999,99,6
6904,2021,20,21,4,3,11,6,12,1201,3,99,4,999,5,9999,99,1
6905,2021,20,21,4,3,11,6,16,1603,99,99,5,26,99,9999,99,1
6906,2021,20,21,4,3,11,6,16,1608,99,99,4,67,3,9999,99,6
6907,2021,20,23,4,3,11,6,16,1609,1,99,1,27,4,2007,4,2
6908,2021,20,22,4,3,11,6,17,1706,99,99,4,999,99,9999,99,1
6909,2021,20,21,4,3,11,6,7,704,99,99,3,69,9,2007,4,1
6910,2021,20,22,4,3,11,6,3,307,99,99,1,41,4,9999,99,1
6911,2021,21,21,4,3,11,7,1,101,1,1,4,67,4,2021,6,1
6912,2021,21,18,4,3,11,7,1,101,18,18,4,999,99,9999,99,1
6913,2021,21,3,1,1,11,7,1,101,13,13,1,41,3,2017,5,2
6914,2021,21,20,4,3,11,7,1,101,13,13,4,18,1,9999,99,1
6915,2021,21,21,4,3,11,7,1,101,10,10,4,6,1,2006,4,6
6916,2021,21,20,4,3,11,7,1,101,5,5,5,17,7,9999,99,1
6917,2021,21,12,3,2,11,7,1,101,7,7,1,56,4,2016,5,1
6918,2021,21,20,4,3,11,7,22,2201,99,99,1,48,4,9999,99,1
6919,2021,21,7,2,1,11,7,21,2101,99,99,2,41,9,2005,4,1
6920,2021,21,9,2,1,11,7,20,2009,99,99,3,69,2,9999,99,1
6921,2021,21,23,4,3,11,7,20,2004,99,99,4,76,5,9999,99,1
6922,2021,21,3,1,1,11,7,5,501,99,99,4,3,3,2022,6,6
6923,2021,21,18,4,3,11,7,5,504,99,99,5,41,2,9999,99,1
6924,2021,21,20,4,3,11,7,5,501,99,99,12,30,7,2002,4,1
6925,2021,21,7,2,1,11,7,5,501,99,99,4,999,99,9999,99,6
6926,2021,21,18,4,3,11,7,6,602,99,99,5,26,2,1989,2,3
6927,2021,21,20,4,3,11,7,10,1008,99,99,4,999,5,2021,6,1
6928,2021,21,8,2,1,11,7,11,1106,99,99,3,69,2,9999,99,1
6929,2021,21,20,4,3,11,7,11,1101,99,99,4,6,3,9999,99,1
6930,2021,21,5,1,1,11,7,12,1217,2,99,4,76,99,9999,99,1
6931,2021,21,18,4,3,11,7,12,1227,99,99,3,69,4,1989,2,1
6932,2021,21,20,4,3,11,7,12,1212,99,99,3,69,6,9999,99,1
6933,2021,21,4,1,1,11,7,13,1326,99,99,1,69,4,2014,5,1
6934,2021,21,16,3,2,11,7,15,1501,99,99,3,69,2,9999,99,1
6935,2021,21,8,2,1,11,7,14,1401,99,99,4,32,5,9999,99,1
6936,2021,21,22,4,3,11,7,4,401,99,99,3,128,4,2009,4,1
6937,2021,21,2,1,1,11,7,3,306,99,99,1,48,4,9999,99,2
6938,2021,21,13,3,2,11,7,5,501,99,99,4,32,5,9999,99,1
6939,2021,21,18,4,3,11,7,5,511,99,99,4,6,1,9999,99,6
6940,2021,22,1,1,1,11,1,1,101,12,12,4,2,5,2019,5,6
6941,2021,22,11,2,1,11,1,1,101,12,12,4,163,1,2018,5,6
6942,2021,22,20,4,3,11,1,1,115,3,99,1,56,4,2014,5,6
6943,2021,22,4,1,1,11,1,1,108,4,99,4,27,99,2015,5,6
6944,2021,22,18,4,3,11,1,22,2205,99,99,5,31,5,9999,99,1
6945,2021,22,21,4,3,11,1,22,2202,99,99,2,69,4,2000,4,1
6946,2021,22,18,4,3,11,1,5,501,99,99,1,69,4,2001,4,1
6947,2021,22,23,4,3,11,1,5,513,99,99,5,30,2,9999,99,1
6948,2021,22,12,3,2,11,1,2,201,12,99,4,67,5,9999,99,6
6949,2021,22,17,3,2,11,1,18,1803,99,99,6,999,5,9999,99,1
6950,2021,22,8,2,1,11,1,4,413,99,99,5,56,7,9999,99,1
6951,2021,23,20,4,3,11,2,1,101,3,3,3,999,3,9999,99,1
6952,2021,23,5,1,1,11,2,1,101,18,18,4,32,1,9999,99,1
6953,2021,23,19,4,3,11,2,1,101,6,6,2,69,11,2002,4,1
6954,2021,23,20,4,3,11,2,1,101,5,5,1,28,10,2017,5,1
6955,2021,23,3,1,1,11,2,1,101,11,11,4,3,5,2020,6,1
6956,2021,23,7,2,1,11,2,1,108,8,99,4,163,2,9999,99,1
6957,2021,23,11,2,1,11,2,1,108,8,99,1,48,9,2003,4,1
6958,2021,23,10,2,1,11,2,1,108,6,99,4,999,99,9999,99,1
6959,2021,23,9,2,1,11,2,1,110,99,99,4,999,99,9999,99,6
6960,2021,23,17,3,2,11,2,22,2201,99,99,4,67,9,9999,99,6
6961,2021,23,22,4,3,11,2,22,2201,99,99,3,69,11,1987,2,6
6962,2021,23,9,2,1,11,2,21,2101,99,99,3,17,7,9999,99,6
6963,2021,23,17,3,2,11,2,21,2101,99,99,4,76,99,9999,99,1
6964,2021,23,9,2,1,11,2,19,1903,99,99,4,67,1,2012,5,1
6965,2021,23,17,3,2,11,2,10,1002,99,99,4,6,5,2019,5,1
6966,2021,23,13,3,2,11,2,9,901,99,99,4,18,5,2020,6,1
6967,2021,23,14,3,2,11,2,16,1602,99,99,5,999,2,1998,3,1
6968,2021,23,19,4,3,11,2,3,301,99,99,12,30,6,9999,99,1
6969,2021,24,13,3,2,11,3,1,101,6,6,1,73,3,2001,4,1
6970,2021,24,17,3,2,11,3,1,101,18,18,1,52,7,9999,99,1
6971,2021,24,16,3,2,11,3,1,101,12,12,4,999,99,9999,99,6
6972,2021,24,18,4,3,11,3,1,101,7,7,1,999,4,9999,99,1
6973,2021,24,22,4,3,11,3,22,2201,99,99,2,999,9,2002,4,1
6974,2021,24,17,3,2,11,3,5,511,99,99,4,190,5,9999,99,6
6975,2021,24,9,2,1,11,3,10,1009,99,99,3,41,99,2007,4,1
6976,2021,24,17,3,2,11,3,11,1107,99,99,3,999,4,9999,99,3
6977,2021,24,19,4,3,11,3,12,1214,99,99,5,31,2,9999,99,1
6978,2021,24,9,2,1,11,3,13,1301,11,99,12,30,6,1987,2,1
6979,2021,24,13,3,2,11,3,14,1420,99,99,2,52,3,9999,99,1
6980,2021,24,20,4,3,11,3,2,201,99,99,4,18,5,2017,5,1
6981,2021,24,17,3,2,11,3,18,1803,99,99,5,26,2,9999,99,1
6982,2021,24,11,2,1,11,3,17,1710,99,99,4,18,4,9999,99,6
6983,2021,24,21,4,3,11,3,4,409,99,99,1,69,99,9999,99,1
6984,2021,25,20,4,3,11,4,1,101,3,3,1,69,4,9999,99,1
6985,2021,25,22,4,3,11,4,1,101,18,18,4,999,99,9999,99,6
6986,2021,25,4,1,1,11,4,1,103,99,99,1,27,1,1989,2,3
6987,2021,25,15,3,2,11,4,1,101,16,16,4,999,99,9999,99,1
6988,2021,25,2,1,1,11,4,1,101,12,12,1,69,9,2007,4,2
6989,2021,25,19,4,3,11,4,1,101,12,12,1,28,2,2017,5,1
6990,2021,25,20,4,3,11,4,1,101,7,7,4,999,99,9999,99,1
6991,2021,25,1,1,1,11,4,1,115,4,99,3,10,10,2001,4,2
6992,2021,25,7,2,1,11,4,1,115,99,99,99,999,99,9999,99,1
6993,2021,25,11,2,1,11,4,1,114,99,99,12,30,7,9999,99,2
6994,2021,25,4,1,1,11,4,1,110,99,99,4,2,4,2018,5,1
6995,2021,25,8,2,1,11,4,1,108,4,99,4,3,99,9999,99,6
6996,2021,25,5,1,1,11,4,5,501,99,99,4,54,5,9999,99,1
6997,2021,25,8,2,1,11,4,5,502,99,99,1,69,3,2004,4,1
6998,2021,25,9,2,1,11,4,11,1101,99,99,1,48,3,9999,99,1
6999,2021,25,19,4,3,11,4,17,1710,99,99,4,27,5,9999,99,2
7000,2021,25,18,4,3,11,4,3,309,99,99,3,56,9,2001,4,1
7001,2021,26,3,1,1,11,5,1,114,99,99,5,30,7,9999,99,2
7002,2021,26,17,3,2,11,5,5,501,99,99,5,41,2,9999,99,2
7003,2021,26,7,2,1,11,5,5,502,99,99,99,999,99,9999,99,2
7004,2021,26,11,2,1,11,5,16,1601,11,99,9,69,4,2013,5,1
7005,2021,26,4,1,1,11,5,2,201,99,99,6,19,7,2000,4,1
7006,2021,26,6,2,1,11,5,17,1707,99,99,4,67,99,9999,99,1
7007,2021,26,15,3,2,11,5,3,302,99,99,4,6,4,9999,99,1
7008,2021,26,9,2,1,11,5,4,401,2,99,2,999,1,9999,99,1
7009,2021,26,19,4,3,11,5,4,406,99,99,3,67,2,2021,6,1
7010,2021,26,6,2,1,11,5,4,415,99,99,4,32,3,9999,99,6
7011,2021,26,0,1,1,11,5,10,1008,99,99,4,6,1,9999,99,2
7012,2021,26,21,4,3,11,5,10,1002,99,99,4,6,5,2020,6,1
7013,2021,26,6,2,1,11,5,9,901,1,99,3,69,9,9999,99,1
7014,2021,26,11,2,1,11,5,13,1301,11,99,99,999,99,9999,99,1
7015,2021,26,16,3,2,11,5,1,101,7,7,2,34,4,2015,5,1
7016,2021,26,20,4,3,11,5,1,115,4,99,4,32,6,9999,99,1
7017,2021,26,20,4,3,11,5,1,101,1,1,4,999,99,9999,99,6
7018,2021,26,15,3,2,11,5,1,101,6,6,99,999,99,9999,99,1
7019,2021,27,1,1,1,11,6,1,101,3,3,2,34,5,2001,4,1
7020,2021,27,9,2,1,11,6,1,101,4,4,99,999,99,9999,99,1
7021,2021,27,2,1,1,11,6,1,101,17,17,5,74,2,2018,5,1
7022,2021,27,7,2,1,11,6,1,101,18,18,1,69,2,2003,4,1
7023,2021,27,0,1,1,11,6,1,101,13,13,1,28,4,2008,4,1
7024,2021,27,7,2,1,11,6,1,101,5,5,1,28,2,9999,99,1
7025,2021,27,7,2,1,11,6,1,102,99,99,4,999,99,9999,99,6
7026,2021,27,19,4,3,11,6,1,101,5,5,4,999,99,9999,99,6
7027,2021,27,6,2,1,11,6,1,101,12,12,4,67,5,2022,6,1
7028,2021,27,0,1,1,11,6,1,101,11,11,4,6,5,2013,5,6
7029,2021,27,12,3,2,11,6,1,101,7,7,4,6,5,9999,99,1
7030,2021,27,20,4,3,11,6,1,101,12,12,3,69,4,1990,3,1
7031,2021,27,14,3,2,11,6,1,101,12,12,4,999,99,9999,99,6
7032,2021,27,8,2,1,11,6,1,114,99,99,12,999,14,9999,99,1
7033,2021,27,14,3,2,11,6,1,115,5,99,4,999,99,9999,99,1
7034,2021,27,20,4,3,11,6,1,116,1,99,4,999,99,9999,99,1
7035,2021,27,22,4,3,11,6,1,116,99,99,4,999,99,9999,99,1
7036,2021,27,15,3,2,11,6,1,108,4,99,1,69,3,9999,99,1
7037,2021,27,21,4,3,11,6,1,108,6,99,1,69,5,2007,4,1
7038,2021,27,20,4,3,11,6,19,1901,99,99,6,19,6,9999,99,1
7039,2021,27,21,4,3,11,6,5,504,99,99,5,26,2,9999,99,1
7040,2021,27,15,3,2,11,6,6,602,99,99,3,48,14,2011,5,1
7041,2021,27,20,4,3,11,6,10,1001,99,99,3,69,11,9999,99,1
7042,2021,27,0,1,1,11,6,11,1108,99,99,4,27,2,9999,99,1
7043,2021,27,10,2,1,11,6,9,901,3,99,2,27,9,2011,5,1
7044,2021,27,21,4,3,11,6,9,922,99,99,4,999,3,9999,99,6
7045,2021,27,0,1,1,11,6,12,1217,99,99,3,69,2,9999,99,1
7046,2021,27,2,1,1,11,6,12,1216,99,99,4,999,99,9999,99,1
7047,2021,27,8,2,1,11,6,16,1609,99,99,1,999,99,9999,99,1
7048,2021,27,15,3,2,11,6,16,1601,99,99,3,69,4,9999,99,1
7049,2021,27,19,4,3,11,6,16,1614,99,99,1,999,99,9999,99,1
7050,2021,27,23,4,3,11,6,16,1614,99,99,4,999,99,9999,99,1
7051,2021,27,11,2,1,11,6,15,1505,99,99,3,999,2,9999,99,2
7052,2021,27,22,4,3,11,6,2,201,99,99,2,27,4,2007,4,2
7053,2021,27,22,4,3,11,6,18,1804,99,99,12,999,2,1998,3,1
7054,2021,27,5,1,1,11,6,18,1801,99,99,4,27,3,2006,4,2
7055,2021,27,11,2,1,11,6,7,701,99,99,12,30,6,1990,3,1
7056,2021,28,6,2,1,11,7,1,117,10,99,1,10,2,9999,99,1
7057,2021,28,7,2,1,11,7,1,101,10,10,1,10,7,9999,99,3
7058,2021,28,13,3,2,11,7,1,101,1,1,1,69,9,2009,4,1
7059,2021,28,13,3,2,11,7,1,101,14,14,1,48,16,1995,3,1
7060,2021,28,0,1,1,11,7,21,2106,99,99,11,56,2,2018,5,1
7061,2021,28,15,3,2,11,7,16,1617,99,99,2,41,2,2004,4,1
7062,2021,28,7,2,1,11,7,2,201,99,99,5,26,2,9999,99,1
7063,2021,28,19,4,3,11,7,14,1401,99,99,11,69,99,9999,99,1
7064,2021,28,17,3,2,11,7,5,501,99,99,1,89,14,9999,99,1
7065,2021,28,7,2,1,11,7,5,504,99,99,4,6,2,2021,6,2
7066,2021,28,18,4,3,11,7,10,1020,99,99,1,27,99,2018,5,1
7067,2021,28,21,4,3,11,7,1,101,15,15,4,999,99,9999,99,6
7068,2021,29,0,1,1,11,1,1,101,17,17,4,6,1,2012,5,1
7069,2021,29,10,2,1,11,1,5,501,99,99,4,67,99,2020,6,1
7070,2021,29,2,1,1,11,1,5,502,99,99,1,52,4,2003,4,3
7071,2021,29,17,3,2,11,1,15,1503,99,99,4,67,5,2018,5,1
7072,2021,29,18,4,3,11,1,3,315,99,99,2,44,10,2011,5,1
7073,2021,29,1,1,1,11,1,13,1301,99,99,2,27,2,2003,4,1
7074,2021,29,19,4,3,11,1,10,1009,99,99,4,27,5,9999,99,2
7075,2021,29,20,4,3,11,1,6,609,99,99,3,69,3,1987,2,1
7076,2021,29,19,4,3,11,1,1,101,8,8,1,56,9,1997,3,1
7077,2021,29,22,4,3,11,1,1,101,1,1,12,74,6,9999,99,1
7078,2021,29,23,4,3,11,1,1,101,3,3,1,41,2,2018,5,1
7079,2021,29,19,4,3,11,1,1,101,18,18,3,69,1,1981,2,1
7080,2021,29,20,4,3,11,1,1,101,25,25,11,67,2,2019,5,1
7081,2021,29,10,2,1,11,1,1,110,99,99,4,999,99,9999,99,1
7082,2021,29,15,3,2,11,1,18,1805,99,99,4,67,99,9999,99,6
7083,2021,30,7,2,1,11,2,1,101,3,3,3,67,2,2004,4,1
7084,2021,30,12,3,2,11,2,1,101,12,12,1,52,6,1999,3,1
7085,2021,30,2,1,1,11,2,5,501,99,99,4,20,3,2011,5,1
7086,2021,30,17,3,2,11,2,17,1703,99,99,3,69,1,1984,2,1
7087,2021,30,17,3,2,11,2,12,1217,99,99,3,69,99,1994,3,1
7088,2021,30,17,3,2,11,2,4,409,99,99,3,69,9,1989,2,1
7089,2021,30,18,4,3,11,2,4,409,99,99,5,17,2,1980,2,1
7090,2021,30,11,2,1,11,2,22,2205,99,99,3,999,9,9999,99,1
7091,2021,30,20,4,3,11,2,1,101,6,6,9,12,4,9999,99,1
7092,2021,30,17,3,2,11,2,1,115,3,99,1,69,5,9999,99,1
7093,2021,30,22,4,3,11,2,1,101,12,12,1,48,3,2010,5,1
7094,2021,30,17,3,2,11,2,1,108,11,99,4,999,99,9999,99,6
7095,2021,1,19,4,3,11,1,1,101,25,25,99,999,99,9999,99,5
7096,2021,1,14,3,2,11,1,1,115,2,99,3,999,99,9999,99,5
7097,2021,1,19,4,3,11,1,1,116,99,99,4,999,99,2015,5,5
7098,2021,1,14,3,2,11,1,1,110,1,99,3,69,10,1986,2,5
7099,2021,1,13,3,2,11,1,13,1314,99,99,1,28,4,2015,5,5
